Date,BTC-USD,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2015-10-09,243.93099975585938,170.12661743164062,36.06380844116211,45.90406799316406,15.627900123596191,44.584922790527344,36.93266296386719,37.89385986328125,21.38165855407715,31.748842239379883,57.94505310058594,69.63981628417969
2015-10-10,244.9409942626953,170.18014526367188,35.960341135660805,45.70652643839518,15.63238271077474,44.58770879109701,36.94750213623047,37.92706044514974,21.42655881245931,31.843097686767578,57.99584833780924,69.75033060709636
2015-10-11,247.0500030517578,170.23367309570312,35.85687383015951,45.508984883626304,15.636865297953287,44.590494791666664,36.96234130859375,37.96026102701823,21.471459070841473,31.937353134155273,58.046643575032554,69.86084493001302
2015-10-12,245.30799865722656,170.28720092773438,35.7534065246582,45.31144332885742,15.641347885131836,44.59328079223633,36.97718048095703,37.99346160888672,21.516359329223633,32.03160858154297,58.09743881225586,69.97135925292969
2015-10-13,249.50799560546875,169.2139892578125,35.614532470703125,44.838687896728516,15.520309448242188,44.11720275878906,36.89704895019531,37.76362228393555,21.38165855407715,31.959102630615234,57.36930847167969,69.59500885009766
2015-10-14,251.98899841308594,168.4027557373047,35.90043640136719,45.224884033203125,15.39254379272461,43.64111328125,36.82581329345703,37.32691192626953,21.38165855407715,31.951860427856445,57.25925827026367,68.88713836669922
2015-10-15,254.32000732421875,170.98858642578125,35.99845886230469,46.037235260009766,15.742217063903809,44.11720275878906,37.29771041870117,37.66401290893555,21.31785774230957,32.42311477661133,58.53770446777344,69.78317260742188
2015-10-16,262.8689880371094,171.7659912109375,36.014793395996094,46.0971565246582,15.83636474609375,43.89168167114258,37.368934631347656,38.02410125732422,21.72336769104004,32.46662902832031,59.06264114379883,70.15056610107422
2015-10-17,270.6400146484375,171.79414876302084,35.93038686116537,45.79308954874674,15.831880569458008,43.911170959472656,37.416419982910156,38.080284118652344,21.807968139648438,32.47387822469076,59.13319651285807,70.2610855102539
2015-10-18,261.64300537109375,171.82230631510416,35.84598032633463,45.48902257283529,15.827396392822266,43.930660247802734,37.463905334472656,38.13646697998047,21.892568588256836,32.481127421061196,59.20375188191732,70.3716049194336
2015-10-19,263.43701171875,171.8504638671875,35.761573791503906,45.18495559692383,15.822912216186523,43.95014953613281,37.511390686035156,38.192649841308594,21.977169036865234,32.48837661743164,59.27430725097656,70.48212432861328
2015-10-20,269.4630126953125,171.6306915283203,35.818756103515625,45.31144332885742,15.917059898376465,44.24248123168945,37.4134521484375,38.169673919677734,21.998441696166992,32.597129821777344,58.342979431152344,70.3924789428711
2015-10-21,266.2720031738281,170.5660400390625,35.50016403198242,44.75212860107422,15.80274486541748,44.25083923339844,37.128536224365234,38.17732620239258,22.01616096496582,32.531883239746094,57.81804275512695,70.0788803100586
2015-10-22,274.02301025390625,173.44747924804688,36.47222137451172,45.55780029296875,16.058273315429688,45.48697280883789,37.96548080444336,38.935821533203125,22.294769287109375,32.908897399902344,57.47089767456055,71.00179290771484
2015-10-23,276.4960021972656,175.34881591796875,36.774471282958984,45.45126724243164,16.233116149902344,45.65401840209961,39.0250358581543,38.874534606933594,22.026796340942383,32.32887649536133,58.69855499267578,71.35122680664062
2015-10-24,281.65399169921875,175.2051544189453,36.67372131347656,45.080614725748696,16.21070098876953,45.62061564127604,38.97457758585612,38.84899775187174,22.036247889200848,32.29020690917969,58.774758656819664,71.51849365234375
2015-10-25,283.67999267578125,175.06149291992188,36.57297134399414,44.70996220906576,16.18828582763672,45.587212880452476,38.924119313557945,38.8234608968099,22.04569943745931,32.25153732299805,58.85096232096354,71.68576049804688
2015-10-26,285.29998779296875,174.91783142089844,36.47222137451172,44.33930969238281,16.165870666503906,45.553810119628906,38.873661041259766,38.79792404174805,22.055150985717773,32.212867736816406,58.92716598510742,71.85302734375
2015-10-27,293.7879943847656,174.5798797607422,36.31702423095703,43.80662155151367,16.07172203063965,45.05266189575195,38.65107345581055,38.8515510559082,22.06082534790039,32.096858978271484,60.01089859008789,71.51253509521484
2015-10-28,304.6180114746094,176.56565856933594,36.86430740356445,44.778770446777344,16.448293685913086,45.411808013916016,39.229820251464844,38.629356384277344,21.9807186126709,31.75609588623047,60.51041030883789,72.19351196289062
2015-10-29,313.8550109863281,176.4642333984375,36.93783950805664,45.005149841308594,16.428125381469727,45.38676452636719,39.122962951660156,38.64469909667969,22.080677032470703,31.574838638305664,60.78135681152344,72.39960479736328
2015-10-30,328.0150146484375,175.70372009277344,36.986839294433594,45.29813003540039,16.19277000427246,45.328285217285156,38.86476516723633,38.21565246582031,21.94172477722168,31.719846725463867,60.40032196044922,72.55192565917969
2015-10-31,314.1659851074219,176.39662170410156,37.06308237711588,45.65103658040365,16.26673698425293,45.50369008382162,38.98051071166992,38.29226557413737,21.94172477722168,31.731929779052734,60.829306284586586,72.66243743896484
2015-11-01,325.4309997558594,177.0895233154297,37.13932545979818,46.0039431254069,16.3407039642334,45.67909495035807,39.096256256103516,38.36887868245443,21.94172477722168,31.7440128326416,61.25829060872396,72.77294921875
2015-11-02,361.1889953613281,177.7824249267578,37.21556854248047,46.356849670410156,16.414670944213867,45.85449981689453,39.21200180053711,38.445491790771484,21.94172477722168,31.75609588623047,61.68727493286133,72.88346099853516
2015-11-03,403.4169921875,178.2979278564453,37.36259841918945,47.54206466674805,16.441570281982422,45.88788604736328,39.41679000854492,38.26161193847656,22.225299835205078,31.850358963012695,61.46712112426758,73.1612319946289
2015-11-04,411.56298828125,177.757080078125,37.117549896240234,47.11591339111328,16.39450454711914,45.762603759765625,39.46131896972656,38.10072708129883,22.13313865661621,32.01710891723633,61.19618606567383,72.68633270263672
2015-11-05,386.35400390625,177.5796661376953,36.92966079711914,46.716400146484375,16.461748123168945,45.82109451293945,39.34556579589844,38.093055725097656,22.048067092895508,31.74159812927246,61.001461029052734,72.94618225097656
2015-11-06,374.4700012207031,177.48672485351562,37.027687072753906,46.4766960144043,16.629859924316406,45.82109451293945,39.47911834716797,37.67932891845703,21.232784271240234,30.63231086730957,60.74747085571289,72.95513916015625
2015-11-07,386.48199462890625,176.93463643391928,36.94328180948893,46.32354863484701,16.569337844848633,45.704156239827476,39.351497650146484,37.595054626464844,21.1760679880778,30.65889549255371,60.59225336710612,72.62061818440755
2015-11-08,373.3680114746094,176.3825480143229,36.85887654622396,46.17040125528971,16.50881576538086,45.58721796671549,39.223876953125,37.510780334472656,21.119351704915363,30.68548011779785,60.43703587849935,72.28609720865886
2015-11-09,380.2569885253906,175.83045959472656,36.774471282958984,46.01725387573242,16.448293685913086,45.470279693603516,39.096256256103516,37.42650604248047,21.06263542175293,30.712064743041992,60.28181838989258,71.95157623291016
2015-11-10,336.8190002441406,176.23605346679688,36.504905700683594,46.117122650146484,16.522268295288086,45.4619255065918,38.83805465698242,37.52610397338867,21.28950309753418,30.987573623657227,60.68819046020508,72.63258361816406
2015-11-11,311.0840148925781,175.5431365966797,36.545738220214844,45.13832473754883,16.468475341796875,45.5203971862793,38.820247650146484,37.47248077392578,21.36322784423828,31.25584602355957,60.087074279785156,72.20248413085938
2015-11-12,338.1520080566406,173.0926513671875,35.810585021972656,44.11289978027344,16.219663619995117,44.90231704711914,38.481910705566406,36.966819763183594,21.232784271240234,30.958572387695312,59.04569625854492,71.53045654296875
2015-11-13,336.75299072265625,171.1491241455078,36.268028259277344,43.933135986328125,16.085174560546875,44.701866149902344,37.72508239746094,36.64502716064453,20.956295013427734,30.842565536499023,58.90177536010742,69.6487808227539
2015-11-14,332.906005859375,172.01665751139322,36.4232292175293,44.42142868041992,16.150177637736004,44.893967946370445,37.91800181070963,36.85444259643555,20.94920603434245,31.016571680704754,59.14730707804362,69.92952473958333
2015-11-15,320.1659851074219,172.88419087727866,36.57843017578125,44.90972137451172,16.21518071492513,45.08606974283854,38.110921223958336,37.06385803222656,20.94211705525716,31.19057782491048,59.39283879597982,70.21026865641277
2015-11-16,330.7510070800781,173.75172424316406,36.7336311340332,45.398014068603516,16.280183792114258,45.27817153930664,38.30384063720703,37.27327346801758,20.935028076171875,31.36458396911621,59.638370513916016,70.49101257324219
2015-11-17,335.093994140625,173.625,36.692771911621094,44.898616790771484,16.24656105041504,45.18629837036133,38.31272888183594,37.25795364379883,21.26114273071289,30.799062728881836,59.89234161376953,70.62545013427734
2015-11-18,334.5899963378906,176.3796844482422,37.34626007080078,45.63771057128906,16.535715103149414,45.81272506713867,38.891483306884766,37.771270751953125,21.512819290161133,30.994836807250977,61.06074142456055,71.83509826660156
2015-11-19,326.14898681640625,176.2276153564453,37.30541229248047,45.02515411376953,16.5626163482666,46.01318359375,39.06955337524414,37.870880126953125,21.629791259765625,31.328325271606445,60.036277770996094,71.92472076416016
2015-11-20,322.0220031738281,176.86984252929688,37.19105529785156,44.545719146728516,16.58951759338379,46.24704360961914,39.35447311401367,37.60272979736328,21.80702781677246,31.458839416503906,60.552764892578125,72.78489685058594
2015-11-21,326.927001953125,176.80223592122397,37.20739237467448,44.65225601196289,16.567101160685223,46.169090270996094,39.277303059895836,37.712544759114586,21.844837188720703,31.36216990152995,60.50195058186849,72.87449391682942
2015-11-22,324.5360107421875,176.73462931315103,37.2237294514974,44.758792877197266,16.544684727986652,46.09113693237305,39.20013300577799,37.82235972086588,21.882646560668945,31.26550038655599,60.45113627115885,72.96409098307292
2015-11-23,323.0459899902344,176.66702270507812,37.24006652832031,44.86532974243164,16.522268295288086,46.01318359375,39.122962951660156,37.93217468261719,21.920455932617188,31.16883087158203,60.40032196044922,73.0536880493164
2015-11-24,320.0459899902344,176.9036407470703,37.55046081542969,45.824153900146484,16.475196838378906,45.93801498413086,39.13188171386719,38.03176498413086,21.58725357055664,31.125329971313477,60.58660125732422,72.90137481689453
2015-11-25,328.20599365234375,176.87826538085938,37.31357955932617,45.45126724243164,16.488645553588867,45.93801498413086,39.00722122192383,38.13136291503906,21.58725357055664,30.93682098388672,60.916805267333984,73.26874542236328
2015-11-26,352.6839904785156,176.97967529296875,37.28907775878906,45.288137435913086,16.508821487426758,45.97977066040039,39.05173873901367,38.20415115356445,21.66878318786621,30.965828895568848,60.97607421875,73.13433456420898
2015-11-27,358.0419921875,177.08108520507812,37.26457595825195,45.12500762939453,16.52899742126465,46.02152633666992,39.096256256103516,38.276939392089844,21.75031280517578,30.994836807250977,61.035343170166016,72.99992370605469
2015-11-28,357.3810119628906,176.8360341389974,37.29452896118164,45.180494944254555,16.524513244628906,45.921302795410156,39.111096700032554,38.139031728108726,21.766855239868164,31.01175053914388,60.758768717447914,72.79383850097656
2015-11-29,371.29400634765625,176.59098307291666,37.32448196411133,45.235982259114586,16.520029067993164,45.82107925415039,39.125937143961586,38.0011240641276,21.783397674560547,31.028664271036785,60.48219426472982,72.58775329589844
2015-11-30,377.3210144042969,176.34593200683594,37.354434967041016,45.29146957397461,16.515544891357422,45.720855712890625,39.140777587890625,37.863216400146484,21.79994010925293,31.045578002929688,60.20561981201172,72.38166809082031
2015-12-01,362.4880065917969,178.0274658203125,37.615806579589844,45.65104293823242,16.697101593017578,45.93801498413086,39.4880256652832,38.185001373291016,22.160791397094727,31.292072296142578,61.221588134765625,73.12538146972656
2015-12-02,359.18701171875,176.21070861816406,37.10938262939453,44.23943328857422,16.50209617614746,45.470279693603516,39.23871994018555,37.99346160888672,21.70777702331543,30.596065521240234,60.70513153076172,72.48921203613281
2015-12-03,361.0459899902344,173.74325561523438,36.782630920410156,43.35383224487305,16.233116149902344,44.90231704711914,38.73120880126953,37.79426956176758,21.275314331054688,30.364057540893555,59.37589645385742,71.39603424072266
2015-12-04,363.1830139160156,177.1318359375,37.42794418334961,43.080833435058594,16.663488388061523,45.57050323486328,39.68391036987305,38.64469909667969,21.70777702331543,30.79181480407715,60.77287292480469,72.77594757080078
2015-12-05,388.9490051269531,176.7740936279297,37.20466995239258,42.53483454386393,16.611931482950848,45.49533462524414,39.6186154683431,38.68044662475586,21.70777702331543,30.837732950846355,60.65997823079427,72.6743901570638
2015-12-06,388.7829895019531,176.41635131835938,36.98139572143555,41.98883565266927,16.560374577840168,45.420166015625,39.55332056681315,38.71619415283203,21.70777702331543,30.88365109761556,60.54708353678385,72.57283274332683
2015-12-07,395.5360107421875,176.05860900878906,36.758121490478516,41.44283676147461,16.508817672729492,45.34499740600586,39.4880256652832,38.7519416809082,21.70777702331543,30.929569244384766,60.43418884277344,72.47127532958984
2015-12-08,415.56298828125,174.87562561035156,36.06380844116211,41.01667785644531,16.300355911254883,44.618343353271484,39.390079498291016,38.65235137939453,21.778663635253906,30.88606071472168,60.56968307495117,72.25624084472656
2015-12-09,417.56298828125,173.51512145996094,37.15021896362305,41.556026458740234,16.11207389831543,44.484703063964844,38.81134033203125,38.284603118896484,21.658143997192383,30.893333435058594,59.960079193115234,71.33332061767578
2015-12-10,415.47900390625,173.96295166015625,36.872493743896484,41.82236099243164,16.12552261352539,44.69351577758789,38.918190002441406,38.3305778503418,21.48090934753418,30.38581085205078,60.40879821777344,71.57523345947266
2015-12-11,451.93798828125,170.59140014648438,35.89226531982422,40.25761413574219,15.769118309020996,43.941795349121094,38.107940673828125,37.9091796875,21.366064071655273,30.298803329467773,59.51981735229492,69.94444274902344
2015-12-12,434.99700927734375,170.8786875406901,35.73434066772461,40.328636169433594,15.780327161153158,43.994693756103516,38.205884297688804,38.03432083129883,21.388042449951172,30.34955406188965,59.649637858072914,70.0639139811198
2015-12-13,433.7550048828125,171.16597493489584,35.576416015625,40.399658203125,15.791536013285318,44.04759216308594,38.30382792154948,38.159461975097656,21.41002082824707,30.400304794311523,59.779458363850914,70.18338521321614
2015-12-14,444.1820068359375,171.45326232910156,35.41849136352539,40.470680236816406,15.80274486541748,44.10049057006836,38.401771545410156,38.284603118896484,21.43199920654297,30.4510555267334,59.909278869628906,70.3028564453125
2015-12-15,465.3210144042969,173.25314331054688,35.614532470703125,41.48942947387695,16.172588348388672,44.10884094238281,38.57094955444336,38.52977752685547,21.679418563842773,30.6903018951416,60.68819046020508,70.68817138671875
2015-12-16,454.9339904785156,175.78823852539062,35.98212432861328,41.21643829345703,16.434846878051758,44.89396667480469,39.096256256103516,39.272926330566406,22.06932830810547,31.466094970703125,61.4755973815918,71.8709487915039
2015-12-17,456.0780029296875,173.1094970703125,35.26328659057617,40.2043342590332,16.199495315551758,44.150604248046875,38.481910705566406,38.76726531982422,22.040977478027344,31.531335830688477,60.81520462036133,70.68817138671875
2015-12-18,463.6159973144531,170.0255889892578,34.78680419921875,39.500205993652344,15.766420364379883,43.47752380371094,37.735595703125,38.08037185668945,21.75426483154297,31.139440536499023,59.93349838256836,69.57699584960938
2015-12-19,462.3219909667969,170.49310302734375,34.89104334513346,39.51364008585612,15.818300247192383,43.58956527709961,37.86385854085287,38.22444279988607,21.766210556030273,31.132115681966145,60.11488342285156,69.69396718343098
2015-12-20,442.68499755859375,170.9606170654297,34.99528249104818,39.5270741780599,15.870180130004883,43.70160675048828,37.99212137858073,38.36851374308268,21.778156280517578,31.12479082743327,60.296268463134766,69.81093851725261
2015-12-21,438.6390075683594,171.42813110351562,35.09952163696289,39.54050827026367,15.922060012817383,43.81364822387695,38.120384216308594,38.5125846862793,21.790102005004883,31.11746597290039,60.47765350341797,69.92790985107422
